Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
8257,11886189,horako,"2024-04-03 21:15:56",0.77511,3,horako
8258,11886226,"Abdulaziz Alrubayyi","2024-04-03 16:19:58",0.77511,1,abdulazizalrubayyi
8259,11886419,Sunnyjoon001,"2024-04-03 16:59:03",0.77511,1,sunnyjoon001
8260,11886454,"Ayush Kumar17b","2024-04-03 17:06:24",0.77511,1,ayushkumar17b
8261,11886589,DaniFei,"2024-04-03 17:35:48",0.77511,1,danifei
8262,11886596,illegitOG,"2024-04-03 17:36:44",0.77511,1,illegitog
8263,11886412,"Benny Wu #2","2024-04-03 17:50:53",0.77511,2,bennywu666
8264,11671421,"Samarth K #2","2024-04-03 18:09:18",0.77511,2,samarth199
8265,3667239,Gansho,"2024-04-03 18:13:03",0.77511,1,gansho
8266,11886840,Jiayupan123,"2024-04-03 18:57:24",0.77511,3,jiayupan123
8267,11887033,"Samantha Fischer","2024-04-03 19:36:46",0.77511,3,samanthafischer11
8268,11887182,"Rahul Nair #2","2024-04-09 00:06:51",0.77511,5,r4huln
8269,11887519,"Shinichi Urano","2024-04-04 18:55:19",0.77511,2,shinichiurano
8270,11887588,"Augusto #3","2024-04-03 20:51:19",0.77511,1,augustocavalcante
8271,11887750,"Robert Rodriguez","2024-04-03 21:20:36",0.77511,1,rodriguezrobert
8272,11887779,"Maria Tiongco","2024-04-07 19:25:19",0.77511,2,mariationgco
8273,11888116,DimiYo,"2024-04-03 22:39:57",0.77511,1,dimiyo
8274,11888144,"Hanna Karlinska","2024-04-03 23:13:06",0.77511,5,hannakarlinska
8275,11888284,"Nigel Brigstocke","2024-04-03 23:21:51",0.77511,1,nigelbrigstocke
8276,11888579,"Melanie Langlois","2024-04-04 00:44:18",0.77511,2,melanielanglois
8277,11888135,"LI CHANGWEN","2024-04-04 01:31:35",0.77511,7,lichangwen111
8278,11888895,"Lori Hardy","2024-04-04 01:51:50",0.77511,1,lorihardy
8279,11888936,bjbjh34,"2024-04-04 02:17:46",0.77511,3,bjbjh34
8280,11889095,"Suleman Surti","2024-04-04 02:35:37",0.77511,1,sulemansurti
8281,8393106,lucky37,"2024-04-04 03:18:22",0.77511,1,hsdeng
8282,11889650,"Daffa Indra W","2024-04-04 04:24:04",0.77511,1,daffaiind
8283,11889780,"Siddarth Kumar","2024-04-04 11:09:14",0.77511,2,dosamagnet
8284,10233282,kodaichi,"2024-04-04 04:49:11",0.77511,1,kodaichi
8285,11889847,Warqon,"2024-04-04 04:49:55",0.77511,1,warqon
8286,11889900,LeeJaehun314,"2024-04-04 04:57:53",0.77511,1,leejaehun314
8287,11890172,"Kyle Ahn","2024-04-04 05:49:32",0.77511,1,kylenice
8288,11719320,"Isyana Shanti","2024-04-08 05:29:26",0.77511,24,cassano1324
8289,5049191,redata,"2024-04-04 07:37:06",0.77511,2,redata
8290,11890351,"Rohan Shivakumar","2024-04-04 06:19:31",0.77511,1,rohanshivakumar
8291,11890359,KatiePechata,"2024-04-04 06:20:41",0.77511,1,katiepechata
8292,7006188,"Sagar Gurung","2024-04-04 06:49:38",0.77511,1,infam0us
8293,11890565,Zezheng.Liu21,"2024-04-04 06:59:02",0.77511,1,zezhengliu21
8294,11890626,"Corentin Taranto","2024-04-04 07:10:29",0.77511,1,corentintaranto
8295,11890723,Jonbondevia,"2024-04-04 07:26:47",0.77511,1,jonbondevia
8296,11890724,"Julien Ladeuze","2024-04-04 07:27:27",0.77511,1,julienladeuze
8297,11890780,"JAI SHREE JAIN","2024-04-05 03:41:39",0.77511,4,jaishreejain11
8298,11890998,"Pradhan #2","2024-04-04 08:17:57",0.77511,1,pr4dhan
8299,11891044,"Kiriti Desarkar","2024-04-04 08:28:50",0.77511,1,kiritidesarkar
8300,11891166,"Maxime Perrin #2","2024-04-04 08:54:36",0.77511,1,maximeperrindev
8301,11891223,"Edwin Kolanko","2024-04-04 09:04:06",0.77511,1,edwinkolanko
8302,11891320,Nikkita24,"2024-04-04 09:24:36",0.77511,1,nikkita24
8303,11891340,"Yashwanth #2","2024-04-04 09:28:11",0.77511,1,yashwanth2407
8304,11891374,"Palak Maheshwari","2024-04-04 09:35:43",0.77511,1,palakmaheshwari02
8305,11891402,changeworld,"2024-04-04 09:41:21",0.77511,1,changeworld
8306,11891635,"Vincent Samaha","2024-04-04 10:26:57",0.77511,1,vincentsamaha
8307,11891681,"G John Rao","2024-04-04 10:36:12",0.77511,1,jaejohn
8308,11891981,"Flo Water","2024-04-04 11:44:01",0.77511,2,flowater
8309,11892032,"Shaowen Xiang","2024-04-04 11:51:45",0.77511,1,shaowenai
8310,11892106,"[Deleted] 925beb57-a3ad-4b61-810b-c84ff6f79bc1","2024-04-04 12:06:53",0.77511,1,del=56d300b73bfe09a4
8311,11892154,zicheng(homer)WANG,"2024-04-04 12:15:14",0.77511,1,zichenghomerwang
8312,11892156,"Siva Muthu Essakiyappan R","2024-04-04 12:15:31",0.77511,1,shiburaaja
8313,11892176,NeAlyssa,"2024-04-04 15:30:36",0.77511,4,nealyssa
8314,11892181,pi-suko,"2024-04-04 12:36:08",0.77511,2,pisuko
8315,11892283,"Artem Shiryaev","2024-04-04 12:36:38",0.77511,1,flyfisher
8316,11892426,hypervalent,"2024-04-04 12:59:43",0.77511,1,hypervalent
8317,11892445,"Jaideep Singh #2","2024-04-04 13:02:43",0.77511,1,jaideepwarring
8318,11892467,"Tony Ivanova","2024-04-04 13:06:25",0.77511,1,tonyivanova
8319,11892497,"misaki kamioka","2024-04-04 13:12:15",0.77511,1,misakikamioka
8320,485809,Koala86,"2024-04-04 15:25:49",0.77511,2,mmartin86
8321,11892618,"Andrea Kunzle","2024-04-04 13:33:48",0.77511,1,andreakunzle
8322,11892723,"Francisco Esteves","2024-04-04 13:48:35",0.77511,1,franciscoesteves2
8323,11892825,"Pritam Padhan","2024-04-04 14:06:42",0.77511,2,pritampadhan
8324,11892903,"Richard Ekwall","2024-04-04 14:36:20",0.77511,2,rekwall
8325,11892951,"Chairul Imam","2024-04-04 14:28:20",0.77511,1,chairulimam
8326,11893034,"Mohtashim Ansari","2024-04-04 14:43:12",0.77511,1,mohtashim312
8327,11893061,aonama,"2024-04-04 14:49:21",0.77511,1,aonama
8328,11893109,"Rudra Prasad Sahu","2024-04-04 14:59:07",0.77511,1,rudrapsahu
8329,11893161,"Sabure kennedy","2024-04-04 15:11:40",0.77511,1,saburekennedy
8330,11893348,"Nicoy Smith","2024-04-04 15:40:46",0.77511,1,nicoysmith
8331,9820283,AGomes2,"2024-04-04 15:44:20",0.77511,1,agomes2
8332,634222,"Diverse Scientists","2024-04-04 16:08:14",0.77511,1,"ghoshrobin21,jmil203,leonardovieira,marianacarvalho,mrcoder"
8333,11893509,"Ben Pope","2024-04-04 16:10:33",0.77511,1,realbenpope
8334,11893515,Gorky007,"2024-04-04 16:11:32",0.77511,1,gorky007
8335,11846837,morichie2828,"2024-04-16 12:03:08",0.77511,3,morichie2828
8336,11851629,riddhimaroy,"2024-04-04 17:24:04",0.77511,8,riddhimaroy
8337,11893910,duacrulag,"2024-04-04 17:27:15",0.77511,1,duacrulag
8338,11668313,AY:23-24_T2_LBOEC3A_EF2_G5_P1,"2024-04-14 10:54:47",0.77511,15,"ellyzasoriano,hanzco,juanchobernandino,matthewsjohnocampo"
8339,11894168,"Mark Sims","2024-04-04 18:27:32",0.77511,1,simsmark
8340,11894308,"yw #2","2024-04-04 18:52:23",0.77511,1,yutianwu
8341,11894384,"Mas P.","2024-04-04 19:13:38",0.77511,1,masudp27
8342,11894422,Drei,"2024-04-04 19:24:08",0.77511,1,dreilegendary
8343,11894449,"Lisa Hines","2024-04-04 19:48:24",0.77511,2,lisamhines
8344,11894498,"Kwame Nelson","2024-04-04 19:40:48",0.77511,1,kwamenelson12
8345,11060619,"Maia Reddy","2024-04-04 20:08:04",0.77511,2,maiareddy
8346,11888937,"Ryan Chowdhury","2024-04-04 20:16:36",0.77511,1,ryanchowdhury
8347,11894746,"Radoslav Zhelev","2024-04-04 20:45:09",0.77511,1,radoslavzhelev
8348,11894774,"Ifeoma Abawii","2024-04-04 20:52:15",0.77511,1,ifeomaabawii
8349,11894926,EsperanzaMoVe,"2024-04-04 21:41:10",0.77511,1,esperanzamove
8350,11895228,"Morgan Rodgers","2024-04-04 23:47:05",0.77511,2,morganrodgers1
8351,11895240,"Anna Sanders","2024-04-11 23:23:08",0.77511,4,zanders25
8352,11874151,umangrpatel123,"2024-04-05 00:26:25",0.77511,2,umangrpatel123
8353,11895403,"Derek Robert","2024-04-05 01:36:19",0.77511,2,derekfr
8354,11895431,"Khadijabibi Bangdiwala","2024-04-05 00:41:08",0.77511,1,khadijabibi98
8355,11895436,Samarhassan1,"2024-04-05 00:43:18",0.77511,1,samarhassan1
8356,11895495,"Cullen Reynolds","2024-04-05 01:04:06",0.77511,1,cullenreynolds
8357,11895536,"Cecilia Allen","2024-04-05 01:19:04",0.77511,1,ceciliaallen
8358,11895559,"Levi Zortman","2024-04-05 01:32:14",0.77511,1,levizortman
8359,11895484,"Somto Obinwa","2024-04-05 01:46:51",0.77511,3,somtoobinwa
8360,11895621,vishal0029,"2024-04-05 01:53:24",0.77511,1,vishal0029
8361,11895635,"Utsav Budathoki","2024-04-05 02:00:00",0.77511,1,utsavbudathoki
8362,11895613,MANSIPATEL2459,"2024-04-05 02:01:22",0.77511,2,mansipatel2459
8363,11895656,"Kerdus legend","2024-04-05 07:48:35",0.77511,2,kerduslegend
8364,10573815,eco1hp,"2024-04-05 02:02:33",0.77511,1,eco485
8365,11895627,"Rishav Panday","2024-04-05 02:04:31",0.77511,1,rishavpanday
8366,11877793,kindle69,"2024-04-05 03:24:32",0.77511,18,kindle69
8367,11895726,SammySarthak,"2024-04-05 02:23:11",0.77511,1,sammysarthak
8368,11895736,"Kylan Marshall","2024-04-05 02:26:13",0.77511,1,kylanmarshall
8369,11895743,"Hugo Torres","2024-04-05 02:29:18",0.77511,1,kagglepss07
8370,11895783,"Kokoro Ogino","2024-04-07 10:02:07",0.77511,2,kokoroogino
8371,11895808,vivekkatragadda,"2024-04-05 02:46:30",0.77511,1,vivekkatragadda
8372,11895857,YiSui_Mickey,"2024-04-05 02:58:45",0.77511,1,yisuimickey
8373,11895864,"Eldho Reji","2024-04-05 03:00:02",0.77511,1,eldhoreji
8374,11892964,"Yunyi Jiang","2024-04-05 03:47:40",0.77511,15,yunyijiang
8375,11896439,"Bharath Valluri","2024-04-05 05:41:20",0.77511,1,bharathvalluri
8376,11896559,NCBR456,"2024-04-05 06:11:57",0.77511,1,ncbr456
8377,11896644,G.P.Shrinil,"2024-04-05 06:33:18",0.77511,1,codewgps
8378,11896783,flyingpancakes,"2024-04-09 06:40:51",0.77511,3,flyingpancakes
8379,11896791,suzu144,"2024-04-05 07:07:09",0.77511,1,suzu144
8380,11896857,"Jacq Xu","2024-04-05 07:23:42",0.77511,1,jqjacq
8381,11896859,"bailin sun","2024-04-05 07:23:58",0.77511,1,bailinsun
8382,11896883,"Johann Groll","2024-04-05 07:30:13",0.77511,2,johanngroll
8383,11896939,"Shubham Deshmukh #3","2024-04-05 07:37:16",0.77511,1,sd5130
8384,11896983,comeasure,"2024-04-05 07:45:03",0.77511,1,comeasure
8385,11897263,danitalpi,"2024-04-05 08:51:07",0.77511,1,danitalpi
8386,11897280,"Pawel Pinkowicz","2024-04-05 08:54:40",0.77511,1,pawelpinkowicz
8387,11897295,"Chua Ming Ru","2024-04-08 02:10:17",0.77511,2,chuamingru
8388,11897420,"Jesper Hedlund PO","2024-04-05 09:21:29",0.77511,1,jesperhedlundpo
8389,11897430,"Shiwani Banjare","2024-04-05 09:22:16",0.77511,1,shiwanibanjare
8390,9379783,"Evgeniy Nigaj","2024-04-12 12:33:06",0.77511,7,evgeniynigaj
8391,11897511,"Donato Cataldo","2024-04-09 11:10:29",0.77511,2,donatcat
8392,11897524,"KULDEEP SINGH THAKUR","2024-04-05 09:43:39",0.77511,1,kuldeept
8393,11883937,YousifR,"2024-04-05 10:05:32",0.77511,4,yousifr
8394,11897596,dimidrosh,"2024-04-05 10:10:41",0.77511,2,dimidrosh
8395,11874749,"Maxim Vladimirovich","2024-04-06 05:22:21",0.77511,10,maximtv
8396,7181476,"Asif Anwar Sajid","2024-04-05 10:41:28",0.77511,1,asifanwarsajid
8397,11897803,"Patrick Rebosa","2024-04-05 10:54:00",0.77511,1,patrickrebosa
8398,11897890,"Hasnain Iqbal","2024-04-05 11:14:59",0.77511,1,shirsho
8399,11897958,"Mohammad Yawar 786","2024-04-05 11:34:58",0.77511,3,mohammadyawar786
8400,11897963,cre_spc,"2024-04-05 11:33:05",0.77511,1,crespc
8401,11898010,"Julian Warner","2024-04-05 11:45:43",0.77511,4,julianwarner
8402,11898039,"Yangcun Chen (阳春面)","2024-04-05 11:52:31",0.77511,1,yangcunchen
8403,11898098,guyiming,"2024-04-05 12:08:48",0.77511,1,guyiming
8404,11898129,"Abdul rehman","2024-04-05 12:15:42",0.77511,1,abdulrehman0260
8405,11898171,Jaeg_12,"2024-04-05 12:25:39",0.77511,1,jaeg12
8406,11898398,ABHIJEETPANDEY,"2024-04-05 18:20:24",0.77511,4,januah
8407,11898520,"Ketan Kunkalikar","2024-04-05 13:42:10",0.77511,1,ketankunkalikar
8408,11898541,Botaylaamin,"2024-04-05 13:49:45",0.77511,2,botaylaamin
8409,11898549,"Arun Sathvik","2024-04-05 13:48:27",0.77511,1,arunsathvik
8410,11898664,"Ranita Jana","2024-04-05 14:09:01",0.77511,1,ranitajana
8411,11898688,sansan33963,"2024-04-05 14:13:05",0.77511,1,sansan33963
8412,11898713,osamugoto,"2024-04-05 14:18:43",0.77511,1,osamugoto
8413,11898751,tjtavares,"2024-04-05 14:24:40",0.77511,1,tjtavares
8414,11898638,Elianes,"2024-04-05 17:27:11",0.77511,6,elianes
8415,11898779,danielchenD1262550,"2024-04-09 01:56:17",0.77511,5,danielchend1262550
8416,11898800,"Saharnaz Hajizadeh","2024-04-05 14:34:58",0.77511,1,saharnazhaji
8417,11393014,majing2003,"2024-04-05 14:40:38",0.77511,1,majing2003
8418,11898854,LeiLiu_CoCo,"2024-04-05 15:09:33",0.77511,2,leiliucoco
8419,11898885,"Albion B. Asllani ","2024-04-05 14:53:16",0.77511,1,albionbasllani
8420,11898935,"Slawomir Stanowski","2024-04-05 15:04:22",0.77511,1,slawekstanowski
8421,11898970,"Junior Nkomo","2024-04-05 15:10:53",0.77511,1,juniornkomo
8422,11898978,"Sudipto Sarkar #2","2024-04-05 15:12:26",0.77511,1,darkwarrior10
8423,11840720,Saumy18,"2024-04-05 15:15:01",0.77511,1,saumy18
8424,11899072,"Paulina Badura","2024-04-05 15:32:47",0.77511,1,paulinabadura
8425,11899095,aryaxxn,"2024-04-05 15:37:17",0.77511,1,aryaxxn
8426,11899149,cineroustit,"2024-04-05 15:48:39",0.77511,1,cineroustit
8427,11899188,"Ethan Hale063","2024-04-05 15:58:58",0.77511,1,ethanhale063
8428,11899190,qwertttyyyyy,"2024-04-05 15:59:21",0.77511,1,qwertttyyyyy
8429,11899241,"Hansen Zhong","2024-04-05 16:12:41",0.77511,1,onegameonedream
8430,11898707,"Robert Kean","2024-04-05 16:22:57",0.77511,7,robertkean1
8431,11899280,"ISHAN VOHRA #2","2024-04-05 16:50:45",0.77511,8,ishanvohrabits
8432,10698636,TechXplorers,"2024-04-07 15:06:05",0.77511,9,"alfthrpy,nabilalailatanzila,rizaanwarfadil"
8433,11899310,"Adesina Mayowa Grace","2024-04-05 16:27:03",0.77511,1,adesinamayowagrace
8434,11899315,DineshGopalakrishnan,"2024-04-05 16:28:07",0.77511,1,dineshgopalakrishnan
8435,11899334,"WEIZI WANG","2024-04-05 16:33:40",0.77511,1,weiziwang
8436,11899376,Hisao331,"2024-04-06 01:00:04",0.77511,6,hisao331
8437,11899387,zetal13,"2024-04-05 16:47:05",0.77511,1,zetal13
8438,11899400,"VIKAS S","2024-04-05 16:50:46",0.77511,1,vikassriramaneni
8439,11899405,"adriana libanio","2024-04-06 23:52:19",0.77511,3,adrianalibanio
8440,11899476,tozaki,"2024-04-05 17:10:04",0.77511,1,tozaki
8441,11899501,"sai sindhu challa","2024-04-05 17:15:51",0.77511,1,saisindhuchalla
8442,11862494,JoaoESmoreira,"2024-04-05 18:41:49",0.77511,9,joaoesmoreira
8443,11899715,"Srujan b","2024-04-05 18:18:01",0.77511,1,srujan13
8444,11899748,ComradeSweets,"2024-04-05 18:32:28",0.77511,1,comradesweets
8445,11899878,"Nya Pk","2024-04-05 19:07:05",0.77511,1,nyapeka
8446,11899921,"Patrik Huitfeldt","2024-04-05 19:19:39",0.77511,1,patrikhuitfeldt
8447,11900003,"[Deleted] 5386e5da-5f02-45fd-9da6-5eaf09f6cd00","2024-04-05 19:49:15",0.77511,1,del=61e8bc42bd32a046
8448,11900023,numbness,"2024-04-05 19:54:43",0.77511,1,numbness
8449,11900159,Maclean,"2024-04-05 20:41:43",0.77511,1,macleanoa
8450,11900180,"Noah Parker","2024-04-05 20:51:50",0.77511,1,njparker415
8451,11900232,"Jakub Sekerka","2024-04-07 20:28:09",0.77511,13,jakubsekerka
8452,11900272,"Francisco López Carnabucci","2024-04-05 21:30:49",0.77511,1,franciscolc
8453,11900278,"TETEDE Diane","2024-04-05 21:31:39",0.77511,1,tetedediane
8454,11900294,"Mehak Hussain","2024-04-05 21:39:03",0.77511,2,mehakhussain1
8455,11900364,"Joshua Analytics","2024-04-05 22:10:53",0.77511,1,joshuaanalytics
8456,5927139,"Mads #3","2024-04-05 22:14:09",0.77511,3,helicoid
8457,11900535,"Longsheng Zhao","2024-04-05 23:25:48",0.77511,1,longshengzhao
8458,11900553,"Matthew Killeen","2024-04-05 23:32:45",0.77511,1,matthewkilleen99
8459,11900657,"Lucias S Mills","2024-04-06 00:28:25",0.77511,1,luciassmills
8460,11900685,jmdots,"2024-04-06 00:40:23",0.77511,1,jmdots
8461,11900755,"Sean #25","2024-04-06 01:44:04",0.77511,3,seanmpower
8462,11900820,lilinyu2000,"2024-04-06 08:30:14",0.77511,2,lilinyu2000
8463,11900868,Xingjun368,"2024-04-06 02:30:21",0.77511,1,xingjun368
8464,11900855,"Douglas Costa #2","2024-04-06 02:54:30",0.77511,1,dougsty
8465,11901021,GhostGurl,"2024-04-06 03:37:32",0.77511,1,ghostgurl
8466,11900760,"Minsu Seo","2024-04-06 04:59:18",0.77511,2,lullulalal
8467,11901305,"Mishel Davidov","2024-04-06 05:17:19",0.77511,1,misheldavidov
8468,11901336,Roji,"2024-04-06 05:26:23",0.77511,1,reijisakao
8469,11901559,"Filipp Koryakin","2024-04-13 06:27:58",0.77511,4,filippkoryakin
8470,11901754,Sijie_Wang_a,"2024-04-06 06:59:07",0.77511,1,sijiewanga
8471,11901770,"Ahmed Muzammal","2024-04-06 07:05:02",0.77511,1,ahmedmuzammal
8472,11901776,"Kavindu Chinthana #2","2024-04-06 07:07:31",0.77511,1,kavinduchinthana
8473,10021316,CFromZero,"2024-04-06 07:13:22",0.77511,1,cfromzero
8474,11901829,"Apoorv Bafna","2024-04-06 07:21:43",0.77511,1,apoorvbafna
8475,11901899,"S. Shekhar Pandey","2024-04-06 07:44:05",0.77511,1,sshekharpandey
8476,11902128,mauraisya,"2024-04-06 08:36:26",0.77511,1,mauraisya
8477,11902135,"Bùi Trần Quang Khải","2024-04-08 07:38:32",0.77511,2,bitrnquangkhi
8478,11902284,"Adhit Chandy George","2024-04-06 10:19:50",0.77511,2,adhitchandy
8479,11902300,"Jeremy Lee #3","2024-04-06 09:18:05",0.77511,1,remyjelee
8480,11902392,"mundane sola","2024-04-06 09:41:09",0.77511,1,mundanesola
8481,11902386,JIYOUNG0119,"2024-04-06 09:48:56",0.77511,1,jiyoung0119
8482,11902449,"Dave Darshan","2024-04-06 10:04:11",0.77511,2,davedarshan
8483,11902484,JingwenChen,"2024-04-06 10:10:56",0.77511,1,a1l1e1x
8484,11902515,"Lucas Gros","2024-04-06 10:20:07",0.77511,1,lucasgros
8485,11902562,"Shuaiwei Yu","2024-04-06 15:40:54",0.77511,4,shuaiweiyu
8486,11902573,Maksim96,"2024-04-06 10:37:49",0.77511,1,maksim96
8487,11902651,"Srishti Jethi","2024-04-06 11:15:42",0.77511,3,srishtijethi
8488,11902724,"Eray Acikgoz","2024-04-06 11:30:42",0.77511,1,erayacikgoz
8489,11902763,onfttn,"2024-04-06 11:46:01",0.77511,2,onfttn
8490,11902961,"May Robinson","2024-04-06 13:56:04",0.77511,2,mayrobinson
8491,11902975,joncmu,"2024-04-06 12:46:51",0.77511,1,joncmu
8492,11875062,"T Furu","2024-04-06 13:09:21",0.77511,9,tatsuyazzz
8493,11903080,"Fai Jean Bernand B","2024-04-06 13:14:05",0.77511,1,faibernand
8494,11903229,"Jay Sabnis","2024-04-06 13:52:17",0.77511,2,jaysabnis
8495,11892560,Neil072,"2024-04-06 14:59:50",0.77511,7,neil072
8496,11903529,"malek ghanem","2024-04-06 15:10:31",0.77511,1,malekghanem
8497,11903559,"Tommaso Fabiano","2024-04-06 15:19:25",0.77511,1,tommasofabiano
8498,11903594,"mrinal ummadising","2024-04-06 15:25:01",0.77511,2,mrinalummadising
8499,11903604,"SIYI ZHAO","2024-04-06 15:26:58",0.77511,1,siyizhao
8500,4968100,Jihyeon238,"2024-04-06 15:58:17",0.77511,3,jihyeon238
8501,11903762,"Rafael Lemke","2024-04-07 18:17:00",0.77511,3,rafaellemke
8502,11903797,"Samvid Vermaa","2024-04-06 16:16:52",0.77511,1,samvidvermaa
8503,11903822,UGowda,"2024-04-06 16:20:57",0.77511,1,ugowda
8504,11903919,"Raafay Ali","2024-04-06 16:50:17",0.77511,1,raafayali
8505,11903921,"Umesh Bhati","2024-04-06 16:51:06",0.77511,1,umeshbhatii
8506,11903932,markjandrews,"2024-04-06 16:54:15",0.77511,1,markjandrews
8507,11904009,"Rahmat Satyawan 24","2024-04-06 17:21:44",0.77511,1,rahmatsatyawan24
8508,11904147,"Nathan Richards","2024-04-06 18:00:56",0.77511,1,nrichards
8509,11865335,"Ernald Lee","2024-04-09 02:16:36",0.77511,19,ernaldlee
8510,11904230,Villalobos00,"2024-04-06 18:29:58",0.77511,1,villalobos00
8511,11904252,"Pocol Paolo","2024-04-06 18:37:51",0.77511,1,pocolpaolo
8512,11904267,drum_set0,"2024-04-06 18:44:52",0.77511,1,drumset0
8513,11904268,"Divyansh Mishra876","2024-04-06 19:01:22",0.77511,3,divyanshmishra876
8514,11904347,"Blanca Agostini","2024-04-06 19:11:39",0.77511,1,blancaagostini
8515,11101963,"Sally Lee #2","2024-04-06 19:36:23",0.77511,1,sallylee5695
8516,11904469,"Avraam Chamizidis","2024-04-06 19:52:30",0.77511,1,avraamchamizidis
8517,11904504,GonzaloBenegas,"2024-04-06 20:10:06",0.77511,2,gbenegas
8518,11904505,aloukeri,"2024-04-06 20:15:15",0.77511,2,aloukeri
8519,11904552,Madhuri_tata,"2024-04-06 20:28:45",0.77511,1,madhuritata
8520,11904691,"Shangbo C","2024-04-06 21:35:55",0.77511,1,shangboc
8521,11904729,"Phane Ambekar","2024-04-06 21:51:31",0.77511,1,ambekarp
8522,11904821,"Damilola #2","2024-04-06 23:08:46",0.77511,1,kuteyidamilola
8523,11904981,"Cody Griffin","2024-04-07 00:40:17",0.77511,1,codygriffin
8524,11905183,rusanovGeorgii,"2024-04-10 00:12:02",0.77511,4,rusanovgeorgii
8525,11905204,jeonbukking,"2024-04-07 02:19:45",0.77511,1,jeonbukking
8526,11905249,"Van Vu #2","2024-04-07 02:41:39",0.77511,1,vanvu1
8527,11905390,MWIK1991,"2024-04-07 03:35:21",0.77511,1,mwik1991
8528,11905408,rosyzz,"2024-04-07 03:40:47",0.77511,1,rosyzz
8529,11905409,"kechen Zhang","2024-04-07 03:41:01",0.77511,1,kechenzhang
8530,11905654,"Jerry Huang #3","2024-04-07 06:07:16",0.77511,10,jerryh1230
8531,11905672,"Mishio Rusterholz","2024-04-07 05:12:09",0.77511,1,mishiorusterholz
8532,11905784,"Gippole ","2024-04-07 05:49:00",0.77511,1,gippole
8533,11905814,sabbadeepl,"2024-04-07 06:29:32",0.77511,2,sabbadeepl
8534,11905816,"Rahul Negi","2024-04-08 16:59:56",0.77511,7,faustrahul
8535,11905960,"Aman Aranha","2024-04-07 06:42:43",0.77511,2,amanaranha
8536,11906008,"Ishan Katoch","2024-04-07 06:47:03",0.77511,1,ishankat
8537,11906242,"mitani osamu","2024-04-07 07:39:33",0.77511,1,mitaniosamu
8538,11906385,"Shuvam Chatterjee","2024-04-07 08:12:04",0.77511,1,sc1998
8539,11906530,"aya sobhy","2024-04-07 08:46:50",0.77511,1,ayasobhy94
8540,11906565,"Ish Phanda","2024-04-07 08:56:55",0.77511,1,ishph102016098
8541,11906635,stardust1x,"2024-04-07 09:13:18",0.77511,1,stardust1x
8542,11581575,uguryazan,"2024-04-07 09:18:38",0.77511,10,uguryazan
8543,11906689,ZiqingHe,"2024-04-07 09:27:44",0.77511,2,ziqinghe23
8544,11906716,"Hanif Rifaniko","2024-04-07 09:30:57",0.77511,1,hanifrifaniko
8545,11906703,"Bhavin bhatt","2024-04-07 09:36:14",0.77511,5,bhavinbhatt
8546,11906853,"Manaswini Gupta","2024-04-07 10:00:38",0.77511,1,manaswiniguptaiiitl
8547,11906933,JimmyyJammzz,"2024-04-07 10:23:06",0.77511,1,jimmyyjammzz
8548,4242474,"Ahmad Nouh","2024-04-07 11:43:33",0.77511,18,ahmadnouh428
8549,11907141,"Pranav Sawhney","2024-04-09 16:22:56",0.77511,2,pranavsawhney
8550,11907353,ItsSriram,"2024-04-07 12:31:36",0.77511,1,itssriram
8551,11907368,"Alvin Ong #3","2024-04-07 12:35:28",0.77511,1,alvinozw
8552,11907419,"Othmane Menkor","2024-04-07 12:51:02",0.77511,1,othmanemenkor
8553,11907457,"Yoshi Channel","2024-04-07 12:59:58",0.77511,1,yoshichannel
8554,11907543,"Sameh Jonas","2024-04-15 09:28:33",0.77511,2,samehjonas
8555,11907601,"Cat Flies Twice","2024-04-07 13:31:40",0.77511,1,catfliestwice
8556,11907694,KyrieW,"2024-04-07 13:54:07",0.77511,1,kyriew
